Country Name,CountryCode,Series Name,Series Code,Y2010,Y2011,Y2012,Y2013,Y2014
South Sudan,SSD,Rural population,SP.RUR.TOTL,8260891,8615988,8982150,9347454,9696776
South Africa,ZAF,Rural population,SP.RUR.TOTL,19190161,19205733,19224058,19249390,19279777
Botswana,BWA,Rural population,SP.RUR.TOTL,896233,909712,923533,937249,950422
Qatar,QAT,Rural population,SP.RUR.TOTL,23746,22637,21245,19731,18267
Rwanda,RWA,Rural population,SP.RUR.TOTL,7828129,7925556,8016305,8101522,8183945
Luxembourg,LUX,Rural population,SP.RUR.TOTL,58061,57505,57093,56683,56319
India,IND,Rural population,SP.RUR.TOTL,850240997,857294797,863903600,870136004,876057482
Indonesia,IDN,Rural population,SP.RUR.TOTL,120990189,120661092,120328123,119975576,119586112
Guatemala,GTM,Rural population,SP.RUR.TOTL,7465868,7560006,7651798,7741680,7829174
Ecuador,ECU,Rural population,SP.RUR.TOTL,5572134,5633047,5691643,5748015,5802020
Eritrea,ERI,Rural population,SP.RUR.TOTL,3724906,3785962,3847643,3910830,3976283
Cuba,CUB,Rural population,SP.RUR.TOTL,2646442,2639637,2633645,2627920,2620609
Kyrgyz Republic,KGZ,Rural population,SP.RUR.TOTL,3524628,3565630,3622083,3690114,3758100
Djibouti,DJI,Rural population,SP.RUR.TOTL,191118,193168,195208,197239,199224
Kazakhstan,KAZ,Rural population,SP.RUR.TOTL,7551669,7685408,7815065,7945082,8075744
Colombia,COL,Rural population,SP.RUR.TOTL,11462995,11452647,11437562,11417558,11392990
Costa Rica,CRI,Rural population,SP.RUR.TOTL,1284767,1248296,1212871,1178679,1145869
Cameroon,CMR,Rural population,SP.RUR.TOTL,9983179,10116243,10249920,10383720,10516806
Tuvalu,TUV,Rural population,SP.RUR.TOTL,4442,4350,4258,4166,4078
Turkmenistan,TKM,Rural population,SP.RUR.TOTL,2601569,2619365,2637010,2654105,2670152
Turkey,TUR,Rural population,SP.RUR.TOTL,21176105,21021396,20870796,20725319,20584500
St. Lucia,LCA,Rural population,SP.RUR.TOTL,144667,146201,147516,148653,149713
St. Kitts and Nevis,KNA,Rural population,SP.RUR.TOTL,35701,36137,36566,36983,37384
Sao Tome and Principe,STP,Rural population,SP.RUR.TOTL,65093,65318,65566,65838,66131
St. Vincent and the Grenadines,VCT,Rural population,SP.RUR.TOTL,55986,55611,55219,54830,54461
St. Martin (French part),MAF,Rural population,SP.RUR.TOTL,0,0,0,0,0
Sint Maarten (Dutch part),SXM,Rural population,SP.RUR.TOTL,0,0,0,0,0
San Marino,SMR,Rural population,SP.RUR.TOTL,1815,1824,1832,1838,1843
Guyana,GUY,Rural population,SP.RUR.TOTL,540620,542187,543636,545037,546497
Tanzania,TZA,Rural population,SP.RUR.TOTL,32814899,33552517,34298630,35051002,35808913
Ethiopia,ETH,Rural population,SP.RUR.TOTL,72396983,73922256,75449287,76979972,78509424
Kiribati,KIR,Rural population,SP.RUR.TOTL,57716,58762,59763,60725,61672
Tajikistan,TJK,Rural population,SP.RUR.TOTL,5571333,5696576,5823840,5952427,6081514
Senegal,SEN,Rural population,SP.RUR.TOTL,7485138,7680677,7884840,8094759,8305694
Serbia,SRB,Rural population,SP.RUR.TOTL,3265980,3236681,3217483,3197137,3175804
Sierra Leone,SLE,Rural population,SP.RUR.TOTL,3567139,3630610,3693275,3755140,3816028
Cyprus,CYP,Rural population,SP.RUR.TOTL,358135,363959,369723,375227,380488
Seychelles,SYC,Rural population,SP.RUR.TOTL,42803,41437,41577,42045,42506
Mexico,MEX,Rural population,SP.RUR.TOTL,26303440,26338329,26358783,26367780,26367387
Togo,TGO,Rural population,SP.RUR.TOTL,3992173,4070374,4149005,4227974,4306879
Dominica,DMA,Rural population,SP.RUR.TOTL,22707,22571,22451,22343,22241
Dominican Republic,DOM,Rural population,SP.RUR.TOTL,2598023,2513904,2433248,2356293,2282960
Austria,AUT,Rural population,SP.RUR.TOTL,2855935,2865075,2877662,2892824,2908640
Bangladesh,BGD,Rural population,SP.RUR.TOTL,105431274,105504710,105590549,105683633,105761094
Angola,AGO,Rural population,SP.RUR.TOTL,12711389,12967897,13225950,13485061,13743305
Antigua and Barbuda,ATG,Rural population,SP.RUR.TOTL,64344,65526,66682,67810,68911
Andorra,ADO,Rural population,SP.RUR.TOTL,10285,10488,10543,10501,10457
Nicaragua,NIC,Rural population,SP.RUR.TOTL,2452589,2465754,2477699,2488491,2498240
Nigeria,NGA,Rural population,SP.RUR.TOTL,90106864,91118725,92138539,93158472,94165209
Niger,NER,Rural population,SP.RUR.TOTL,13431279,13935772,14463810,15013878,15583614
Nepal,NPL,Rural population,SP.RUR.TOTL,22354844,22513649,22682975,22858921,23034809
Pakistan,PAK,Rural population,SP.RUR.TOTL,107811245,109399721,110997880,112593110,114166773
Barbados,BRB,Rural population,SP.RUR.TOTL,189937,191076,192125,193085,193962
Papua New Guinea,PNG,Rural population,SP.RUR.TOTL,5956039,6091020,6226025,6360393,6494432
Paraguay,PRY,Rural population,SP.RUR.TOTL,2577906,2598443,2619284,2639674,2659274
Panama,PAN,Rural population,SP.RUR.TOTL,1263014,1273781,1284185,1294161,1303669
Bahrain,BHR,Rural population,SP.RUR.TOTL,144610,149212,151774,152931,153639
Brazil,BRA,Rural population,SP.RUR.TOTL,31112916,30833589,30560615,30289623,30019367
Burkina Faso,BFA,Rural population,SP.RUR.TOTL,11620096,11837730,12053889,12269102,12484109
Burundi,BDI,Rural population,SP.RUR.TOTL,8454360,8721850,8991734,9265304,9544689
Greece,GRC,Rural population,SP.RUR.TOTL,2644261,2597381,2551337,2498512,2445987
Palau,PLW,Rural population,SP.RUR.TOTL,3407,3249,3105,2976,2858
Curacao,CUW,Rural population,SP.RUR.TOTL,15012,15422,15738,16094,16476
Cayman Islands,CYM,Rural population,SP.RUR.TOTL,0,0,0,0,0
Germany,DEU,Rural population,SP.RUR.TOTL,21024031,20868222,20357384,20250111,20146340
Italy,ITA,Rural population,SP.RUR.TOTL,18774936,18737779,18719287,18861658,19124072
Solomon Islands,SLB,Rural population,SP.RUR.TOTL,420689,427398,434036,440581,447003
Latvia,LVA,Rural population,SP.RUR.TOTL,677678,666934,660177,654593,648436
Norway,NOR,Rural population,SP.RUR.TOTL,1021756,1021079,1020527,1019023,1016611
Czech Republic,CZE,Rural population,SP.RUR.TOTL,2801381,2814526,2825825,2832545,2835856
Moldova,MDA,Rural population,SP.RUR.TOTL,1963185,1963012,1962826,1961517,1958687
Morocco,MAR,Rural population,SP.RUR.TOTL,13586711,13601289,13623460,13648696,13670584
Monaco,MCO,Rural population,SP.RUR.TOTL,0,0,0,0,0
Brunei Darussalam,BRN,Rural population,SP.RUR.TOTL,96320,96378,96419,96451,96472
Fiji,FJI,Rural population,SP.RUR.TOTL,414256,414461,414386,414040,413493
Swaziland,SWZ,Rural population,SP.RUR.TOTL,936717,952689,968432,983792,998601
Slovak Republic,SVK,Rural population,SP.RUR.TOTL,2443126,2461123,2478672,2493138,2505680
Slovenia,SVN,Rural population,SP.RUR.TOTL,1023472,1027489,1031542,1034838,1037399
Sri Lanka,LKA,Rural population,SP.RUR.TOTL,16869164,17048095,16608586,16734611,16857935
Singapore,SGP,Rural population,SP.RUR.TOTL,0,0,0,0,0
New Caledonia,NCL,Rural population,SP.RUR.TOTL,81817,81531,81247,80968,80696
New Zealand,NZL,Rural population,SP.RUR.TOTL,601919,605737,608318,611988,620039
Japan,JPN,Rural population,SP.RUR.TOTL,12138475,11186568,10329929,9561857,8872528
Chile,CHL,Rural population,SP.RUR.TOTL,1942098,1928266,1915162,1902584,1890656
Cambodia,KHM,Rural population,SP.RUR.TOTL,11518160,11679295,11845484,12014751,12183722
Grenada,GRD,Rural population,SP.RUR.TOTL,67327,67629,67925,68219,68510
Greenland,GRL,Rural population,SP.RUR.TOTL,8887,8673,8408,8115,7856
Georgia,GEO,Rural population,SP.RUR.TOTL,2098649,2106457,2103354,2095119,2095848
Belgium,BEL,Rural population,SP.RUR.TOTL,257609,255534,252389,248706,244934
Mauritania,MRT,Rural population,SP.RUR.TOTL,1555723,1570967,1586368,1601897,1617424
Mauritius,MUS,Rural population,SP.RUR.TOTL,743000,746783,751470,755456,758906
Tonga,TON,Rural population,SP.RUR.TOTL,79635,79919,80150,80368,80634
Saudi Arabia,SAU,Rural population,SP.RUR.TOTL,5032720,5096129,5158859,5219044,5273569
France,FRA,Rural population,SP.RUR.TOTL,14081708,13993809,13902547,13808096,13712117
French Polynesia,PYF,Rural population,SP.RUR.TOTL,116665,118234,119864,121531,123171
Faeroe Islands,FRO,Rural population,SP.RUR.TOTL,28690,28551,28396,28236,28092
Poland,POL,Rural population,SP.RUR.TOTL,14877776,14928409,14963391,14981370,14982397
Puerto Rico,PRI,Rural population,SP.RUR.TOTL,229804,229649,228662,227401,225820
Bosnia and Herzegovina,BIH,Rural population,SP.RUR.TOTL,2330840,2326557,2320864,2313773,2305192
Thailand,THA,Rural population,SP.RUR.TOTL,37294180,36533029,35810571,35113187,34422406
Zimbabwe,ZWE,Rural population,SP.RUR.TOTL,9335122,9549108,9783052,10033269,10290800
Honduras,HND,Rural population,SP.RUR.TOTL,3624672,3634195,3641397,3646908,3651465
Haiti,HTI,Rural population,SP.RUR.TOTL,4798216,4721838,4646332,4572225,4499878
Channel Islands,CHI,Rural population,SP.RUR.TOTL,110026,110551,111017,111436,111821
Australia,AUS,Rural population,SP.RUR.TOTL,2482317,2485328,2496699,2508463,2516093
Ireland,IRL,Rural population,SP.RUR.TOTL,1740155,1734101,1725315,1716681,1708920
Estonia,EST,Rural population,SP.RUR.TOTL,424820,425245,425445,425436,425332
Jamaica,JAM,Rural population,SP.RUR.TOTL,1244694,1243815,1242151,1239656,1236646
Turks and Caicos Islands,TCA,Rural population,SP.RUR.TOTL,3029,2961,2890,2820,2751
Trinidad and Tobago,TTO,Rural population,SP.RUR.TOTL,1207345,1215500,1223587,1231402,1238675
Bolivia,BOL,Rural population,SP.RUR.TOTL,3329952,3340432,3350225,3359594,3368503
Sweden,SWE,Rural population,SP.RUR.TOTL,1401467,1397539,1393351,1390711,1388998
Switzerland,CHE,Rural population,SP.RUR.TOTL,2060846,2080882,2100056,2120460,2142236
Vanuatu,VUT,Rural population,SP.RUR.TOTL,178195,181663,185129,188588,192047
Belarus,BLR,Rural population,SP.RUR.TOTL,2409036,2363892,2321803,2283483,2246568
Bermuda,BMU,Rural population,SP.RUR.TOTL,0,0,0,0,0
Kuwait,KWT,Rural population,SP.RUR.TOTL,53143,55746,58338,60733,62827
Comoros,COM,Rural population,SP.RUR.TOTL,503633,515743,528023,540440,552907
Cote d'Ivoire,CIV,Rural population,SP.RUR.TOTL,9953720,10033202,10120616,10213167,10307708
Kosovo,KSV,Rural population,SP.RUR.TOTL,0,0,0,0,0
Peru,PER,Rural population,SP.RUR.TOTL,6780906,6764721,6750739,6738462,6725819
Tunisia,TUN,Rural population,SP.RUR.TOTL,3592975,3618418,3634820,3651768,3667916
Lithuania,LTU,Rural population,SP.RUR.TOTL,1029629,1009210,997797,989229,980679
Somalia,SOM,Rural population,SP.RUR.TOTL,6011663,6109359,6205499,6303416,6407513
Jordan,JOR,Rural population,SP.RUR.TOTL,1059682,1067830,1075955,1084569,1093657
West Bank and Gaza,WBG,Rural population,SP.RUR.TOTL,985703,1007053,1028844,1050716,1072554
Namibia,NAM,Rural population,SP.RUR.TOTL,1280737,1285024,1290975,1298158,1305281
Myanmar,MMR,Rural population,SP.RUR.TOTL,35486260,35479161,35483381,35495457,35508458
Romania,ROM,Rural population,SP.RUR.TOTL,9348183,9275922,9208443,9145537,9080807
United States,USA,Rural population,SP.RUR.TOTL,59481252,59414143,59342054,59257833,59157550
Virgin Islands (U.S.),VIR,Rural population,SP.RUR.TOTL,5745,5543,5352,5170,4997
American Samoa,ASM,Rural population,SP.RUR.TOTL,6902,6914,6951,7005,7060
Lao PDR,LAO,Rural population,SP.RUR.TOTL,4186864,4186115,4183662,4180330,4177401
Kenya,KEN,Rural population,SP.RUR.TOTL,30822526,31492834,32175254,32865785,33559306
Finland,FIN,Rural population,SP.RUR.TOTL,881842,878935,876035,872846,869477
Sudan,SDN,Rural population,SP.RUR.TOTL,24168081,24665783,25148527,25627944,26119531
Suriname,SUR,Rural population,SP.RUR.TOTL,174386,176525,178603,180626,182547
United Kingdom,GBR,Rural population,SP.RUR.TOTL,11736055,11658619,11571796,11480242,11389307
Netherlands,NLD,Rural population,SP.RUR.TOTL,2149866,2030379,1914254,1802948,1700587
Mozambique,MOZ,Rural population,SP.RUR.TOTL,16792750,17216895,17648414,18085289,18525030
Lesotho,LSO,Rural population,SP.RUR.TOTL,1512906,1519569,1527363,1535820,1544164
Philippines,PHL,Rural population,SP.RUR.TOTL,50934147,51959613,52991960,54022510,55033870
El Salvador,SLV,Rural population,SP.RUR.TOTL,2156521,2132039,2107854,2084181,2061045
Samoa,WSM,Rural population,SP.RUR.TOTL,148678,150215,151803,153378,154896
Portugal,PRT,Rural population,SP.RUR.TOTL,4169291,4099817,4021087,3938426,3856601
Mongolia,MNG,Rural population,SP.RUR.TOTL,879796,868060,857330,847288,837403
Spain,ESP,Rural population,SP.RUR.TOTL,10041047,9968815,9868179,9730070,9580230
Benin,BEN,Rural population,SP.RUR.TOTL,5529567,5647012,5761847,5874795,5986659
Zambia,ZMB,Rural population,SP.RUR.TOTL,8527911,8727605,8933017,9143535,9358601
Equatorial Guinea,GNQ,Rural population,SP.RUR.TOTL,442888,455529,468392,481414,494534
Vietnam,VNM,Rural population,SP.RUR.TOTL,60511975,60584126,60660298,60724851,60833558
Azerbaijan,AZE,Rural population,SP.RUR.TOTL,4219228,4254200,4289447,4322312,4353539
Afghanistan,AFG,Rural population,SP.RUR.TOTL,21058618,21585556,22155981,22744630,23315165
Algeria,DZA,Rural population,SP.RUR.TOTL,11702382,11672743,11654894,11642953,11630075
Albania,ALB,Rural population,SP.RUR.TOTL,1393502,1358072,1324653,1292718,1261731
Syrian Arab Republic,SYR,Rural population,SP.RUR.TOTL,9183992,9257297,9329598,9401043,9471352
United Arab Emirates,ARE,Rural population,SP.RUR.TOTL,1328131,1364800,1371171,1357714,1338752
Oman,OMN,Rural population,SP.RUR.TOTL,731197,780320,843614,910350,966753
Argentina,ARG,Rural population,SP.RUR.TOTL,3724075,3693603,3664389,3636174,3608603
Aruba,ABW,Rural population,SP.RUR.TOTL,57850,58411,59015,59634,60224
Maldives,MDV,Rural population,SP.RUR.TOTL,199598,199246,198949,198673,198387
Isle of Man,IMY,Rural population,SP.RUR.TOTL,40482,40823,41138,41429,41701
Malawi,MWI,Rural population,SP.RUR.TOTL,12474593,12841837,13220081,13608772,14006983
Malaysia,MYS,Rural population,SP.RUR.TOTL,8179400,8076150,7973488,7871969,7771529
Marshall Islands,MHL,Rural population,SP.RUR.TOTL,15024,14912,14803,14696,14587
Malta,MLT,Rural population,SP.RUR.TOTL,22114,21509,21011,20580,20186
Madagascar,MDG,Rural population,SP.RUR.TOTL,14349048,14619794,14893097,15168721,15447015
Mali,MLI,Rural population,SP.RUR.TOTL,9707670,9885641,10057479,10226871,10398040
Lebanon,LBN,Rural population,SP.RUR.TOTL,555893,557181,558377,559523,560617
Montenegro,MNE,Rural population,SP.RUR.TOTL,228594,227730,226786,225852,224893
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562911,9562911,9562911,9562911,9562911
Bhutan,BTN,Surface area (sq. km),AG.SRF.TOTL.K2,38394,38394,38394,38394,38394
Timor-Leste,TMP,Surface area (sq. km),AG.SRF.TOTL.K2,14870,14870,14870,14870,14870
Central African Republic,CAF,Surface area (sq. km),AG.SRF.TOTL.K2,622980,622980,622980,622980,622980
Denmark,DNK,Surface area (sq. km),AG.SRF.TOTL.K2,43090,43090,43090,43090,43090
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550,603550,603550,603550,603550
Uzbekistan,UZB,Surface area (sq. km),AG.SRF.TOTL.K2,447400,447400,447400,447400,447400
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550,241550,241550,241550,241550
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220,176220,176220,176220,176220
Chad,TCD,Surface area (sq. km),AG.SRF.TOTL.K2,1284000,1284000,1284000,1284000,1284000
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740,29740,29740,29740,29740
Israel,ISR,Surface area (sq. km),AG.SRF.TOTL.K2,22070,22070,22070,22070,22070
Iraq,IRQ,Surface area (sq. km),AG.SRF.TOTL.K2,435240,435240,435240,435240,435240
Belize,BLZ,Surface area (sq. km),AG.SRF.TOTL.K2,22970,22970,22970,22970,22970
Cabo Verde,CPV,Surface area (sq. km),AG.SRF.TOTL.K2,4030,4030,4030,4030,4030
Russian Federation,RUS,Surface area (sq. km),AG.SRF.TOTL.K2,17098250,17098250,17098250,17098250,17098250
Bulgaria,BGR,Surface area (sq. km),AG.SRF.TOTL.K2,111000,111000,111000,111000,111000
Croatia,HRV,Surface area (sq. km),AG.SRF.TOTL.K2,56590,56590,56590,56590,56590
Guam,GUM,Surface area (sq. km),AG.SRF.TOTL.K2,540,540,540,540,540
Iceland,ISL,Surface area (sq. km),AG.SRF.TOTL.K2,103000,103000,103000,103000,103000
Guinea,GIN,Surface area (sq. km),AG.SRF.TOTL.K2,245860,245860,245860,245860,245860
Guinea-Bissau,GNB,Surface area (sq. km),AG.SRF.TOTL.K2,36130,36130,36130,36130,36130
Liechtenstein,LIE,Surface area (sq. km),AG.SRF.TOTL.K2,160,160,160,160,160
Libya,LBY,Surface area (sq. km),AG.SRF.TOTL.K2,1759540,1759540,1759540,1759540,1759540
Liberia,LBR,Surface area (sq. km),AG.SRF.TOTL.K2,111370,111370,111370,111370,111370
Canada,CAN,Surface area (sq. km),AG.SRF.TOTL.K2,9984670,9984670,9984670,9984670,9984670
Ghana,GHA,Surface area (sq. km),AG.SRF.TOTL.K2,238540,238540,238540,238540,238540
Gabon,GAB,Surface area (sq. km),AG.SRF.TOTL.K2,267670,267670,267670,267670,267670
Hungary,HUN,Surface area (sq. km),AG.SRF.TOTL.K2,93030,93030,93030,93030,93030
Northern Mariana Islands,MNP,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,460,460
South Sudan,SSD,Surface area (sq. km),AG.SRF.TOTL.K2,0,644330,644330,644330,644330
South Africa,ZAF,Surface area (sq. km),AG.SRF.TOTL.K2,1219090,1219090,1219090,1219090,1219090
Botswana,BWA,Surface area (sq. km),AG.SRF.TOTL.K2,581730,581730,581730,581730,581730
Qatar,QAT,Surface area (sq. km),AG.SRF.TOTL.K2,11610,11610,11610,11610,11610
Rwanda,RWA,Surface area (sq. km),AG.SRF.TOTL.K2,26340,26340,26340,26340,26340
Luxembourg,LUX,Surface area (sq. km),AG.SRF.TOTL.K2,2590,2590,2590,2590,2590
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910930,1910930,1910930
Guatemala,GTM,Surface area (sq. km),AG.SRF.TOTL.K2,108890,108890,108890,108890,108890
Ecuador,ECU,Surface area (sq. km),AG.SRF.TOTL.K2,256370,256370,256370,256370,256370
Eritrea,ERI,Surface area (sq. km),AG.SRF.TOTL.K2,117600,117600,117600,117600,117600
Cuba,CUB,Surface area (sq. km),AG.SRF.TOTL.K2,109880,109880,109880,109880,109880
Kyrgyz Republic,KGZ,Surface area (sq. km),AG.SRF.TOTL.K2,199949,199949,199949,199949,199949
Djibouti,DJI,Surface area (sq. km),AG.SRF.TOTL.K2,23200,23200,23200,23200,23200
Kazakhstan,KAZ,Surface area (sq. km),AG.SRF.TOTL.K2,2724902,2724902,2724902,2724902,2724902
Colombia,COL,Surface area (sq. km),AG.SRF.TOTL.K2,1141750,1141750,1141748,1141749,1141749
Costa Rica,CRI,Surface area (sq. km),AG.SRF.TOTL.K2,51100,51100,51100,51100,51100
Cameroon,CMR,Surface area (sq. km),AG.SRF.TOTL.K2,475440,475440,475440,475440,475440
Tuvalu,TUV,Surface area (sq. km),AG.SRF.TOTL.K2,30,30,30,30,30
Turkmenistan,TKM,Surface area (sq. km),AG.SRF.TOTL.K2,488100,488100,488100,488100,488100
Turkey,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,783560,783560,783560,783560,783560
St. Lucia,LCA,Surface area (sq. km),AG.SRF.TOTL.K2,620,620,620,620,620
St. Kitts and Nevis,KNA,Surface area (sq. km),AG.SRF.TOTL.K2,260,260,260,260,260
Sao Tome and Principe,STP,Surface area (sq. km),AG.SRF.TOTL.K2,960,960,960,960,960
St. Vincent and the Grenadines,VCT,Surface area (sq. km),AG.SRF.TOTL.K2,390,390,390,390,390
St. Martin (French part),MAF,Surface area (sq. km),AG.SRF.TOTL.K2,54.4,54.4,54.4,54.4,54.4
Sint Maarten (Dutch part),SXM,Surface area (sq. km),AG.SRF.TOTL.K2,34,34,34,34,34
San Marino,SMR,Surface area (sq. km),AG.SRF.TOTL.K2,60,60,60,60,60
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970,214970,214970,214970,214970
Tanzania,TZA,Surface area (sq. km),AG.SRF.TOTL.K2,947300,947300,947300,947300,947300
Ethiopia,ETH,Surface area (sq. km),AG.SRF.TOTL.K2,1104300,1104300,1104300,1104300,1104300
Kiribati,KIR,Surface area (sq. km),AG.SRF.TOTL.K2,810,810,810,810,810
Tajikistan,TJK,Surface area (sq. km),AG.SRF.TOTL.K2,142550,142550,142550,142550,142550
Senegal,SEN,Surface area (sq. km),AG.SRF.TOTL.K2,196710,196710,196710,196710,196710
Serbia,SRB,Surface area (sq. km),AG.SRF.TOTL.K2,88360,88360,88360,88360,88360
Sierra Leone,SLE,Surface area (sq. km),AG.SRF.TOTL.K2,72300,72300,72300,72300,72300
Cyprus,CYP,Surface area (sq. km),AG.SRF.TOTL.K2,9250,9250,9250,9250,9250
Seychelles,SYC,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,455,455
Mexico,MEX,Surface area (sq. km),AG.SRF.TOTL.K2,1964380,1964380,1964380,1964380,1964380
Togo,TGO,Surface area (sq. km),AG.SRF.TOTL.K2,56790,56790,56790,56790,56790
Dominica,DMA,Surface area (sq. km),AG.SRF.TOTL.K2,750,750,750,750,750
Dominican Republic,DOM,Surface area (sq. km),AG.SRF.TOTL.K2,48670,48670,48670,48670,48670
Austria,AUT,Surface area (sq. km),AG.SRF.TOTL.K2,83879,83879,83879,83879,83879
Bangladesh,BGD,Surface area (sq. km),AG.SRF.TOTL.K2,148460,148460,148460,148460,148460
Angola,AGO,Surface area (sq. km),AG.SRF.TOTL.K2,1246700,1246700,1246700,1246700,1246700
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440,440,440,440,440
Andorra,ADO,Surface area (sq. km),AG.SRF.TOTL.K2,470,470,470,470,470
Nicaragua,NIC,Surface area (sq. km),AG.SRF.TOTL.K2,130370,130370,130370,130370,130370
Nigeria,NGA,Surface area (sq. km),AG.SRF.TOTL.K2,923770,923770,923770,923770,923770
Niger,NER,Surface area (sq. km),AG.SRF.TOTL.K2,1267000,1267000,1267000,1267000,1267000
Nepal,NPL,Surface area (sq. km),AG.SRF.TOTL.K2,147180,147180,147180,147180,147180
Pakistan,PAK,Surface area (sq. km),AG.SRF.TOTL.K2,796100,796100,796100,796100,796100
Barbados,BRB,Surface area (sq. km),AG.SRF.TOTL.K2,430,430,430,430,430
Papua New Guinea,PNG,Surface area (sq. km),AG.SRF.TOTL.K2,462840,462840,462840,462840,462840
Paraguay,PRY,Surface area (sq. km),AG.SRF.TOTL.K2,406752,406752,406752,406752,406752
Panama,PAN,Surface area (sq. km),AG.SRF.TOTL.K2,75420,75420,75420,75420,75420
Bahrain,BHR,Surface area (sq. km),AG.SRF.TOTL.K2,762,767,770,770,770
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770,8515770,8515770,8515770,8515770
Burkina Faso,BFA,Surface area (sq. km),AG.SRF.TOTL.K2,274220,274220,274220,274220,274220
Burundi,BDI,Surface area (sq. km),AG.SRF.TOTL.K2,27830,27830,27830,27830,27830
Greece,GRC,Surface area (sq. km),AG.SRF.TOTL.K2,131960,131960,131960,131960,131960
Palau,PLW,Surface area (sq. km),AG.SRF.TOTL.K2,460,460,460,460,460
Curacao,CUW,Surface area (sq. km),AG.SRF.TOTL.K2,444,444,444,444,444
Cayman Islands,CYM,Surface area (sq. km),AG.SRF.TOTL.K2,264,264,264,264,264
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357127,357140,357170,357170,357170
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,301340,301340,301340,301340,301340
Solomon Islands,SLB,Surface area (sq. km),AG.SRF.TOTL.K2,28900,28900,28900,28900,28900
Latvia,LVA,Surface area (sq. km),AG.SRF.TOTL.K2,64510,64480,64480,64490,64490
Norway,NOR,Surface area (sq. km),AG.SRF.TOTL.K2,385178,385178,385178,385178,385178
Czech Republic,CZE,Surface area (sq. km),AG.SRF.TOTL.K2,78870,78870,78870,78870,78870
Moldova,MDA,Surface area (sq. km),AG.SRF.TOTL.K2,33850,33850,33850,33850,33850
Morocco,MAR,Surface area (sq. km),AG.SRF.TOTL.K2,446550,446550,446550,446550,446550
Monaco,MCO,Surface area (sq. km),AG.SRF.TOTL.K2,2,2,2,2,2
Brunei Darussalam,BRN,Surface area (sq. km),AG.SRF.TOTL.K2,5770,5770,5770,5770,5770
Fiji,FJI,Surface area (sq. km),AG.SRF.TOTL.K2,18270,18270,18270,18270,18270
Swaziland,SWZ,Surface area (sq. km),AG.SRF.TOTL.K2,17360,17360,17360,17360,17360
Slovak Republic,SVK,Surface area (sq. km),AG.SRF.TOTL.K2,49037,49036,49036,49036,49036
Slovenia,SVN,Surface area (sq. km),AG.SRF.TOTL.K2,20270,20270,20270,20270,20270
Sri Lanka,LKA,Surface area (sq. km),AG.SRF.TOTL.K2,65610,65610,65610,65610,65610
Singapore,SGP,Surface area (sq. km),AG.SRF.TOTL.K2,712,714,716,717,717
New Caledonia,NCL,Surface area (sq. km),AG.SRF.TOTL.K2,18580,18580,18580,18580,18580
New Zealand,NZL,Surface area (sq. km),AG.SRF.TOTL.K2,267710,267710,267710,267710,267710
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377950,377955,377960,377962,377962
Chile,CHL,Surface area (sq. km),AG.SRF.TOTL.K2,756096,756096,756096,756096,756096
Cambodia,KHM,Surface area (sq. km),AG.SRF.TOTL.K2,181040,181040,181040,181040,181040
Grenada,GRD,Surface area (sq. km),AG.SRF.TOTL.K2,340,340,340,340,340
Greenland,GRL,Surface area (sq. km),AG.SRF.TOTL.K2,410450,410450,410450,410450,410450
Georgia,GEO,Surface area (sq. km),AG.SRF.TOTL.K2,69700,69700,69700,69700,69700
Belgium,BEL,Surface area (sq. km),AG.SRF.TOTL.K2,30530,30530,30530,30530,30530
Mauritania,MRT,Surface area (sq. km),AG.SRF.TOTL.K2,1030700,1030700,1030700,1030700,1030700
Mauritius,MUS,Surface area (sq. km),AG.SRF.TOTL.K2,2040,2040,2040,2040,2040
Tonga,TON,Surface area (sq. km),AG.SRF.TOTL.K2,750,750,750,750,750
Saudi Arabia,SAU,Surface area (sq. km),AG.SRF.TOTL.K2,2149690,2149690,2149690,2149690,2149690
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549087,549087,549091,549087,549087
French Polynesia,PYF,Surface area (sq. km),AG.SRF.TOTL.K2,4000,4000,4000,4000,4000
Faeroe Islands,FRO,Surface area (sq. km),AG.SRF.TOTL.K2,1396,1396,1396,1396,1396
